RECORD_ID,RECORD_DATETIME,RECORD_URL,RECORD_TITLE,RECORD_TEXT,DOMAIN_ROOT_URL,CITY_NAME,STATE_CODE,COUNTRY_CODE,GPS_COORDINATES,AUTHOR_ID,AUTHOR_HANDLE,AUTHOR_NAME,AUTHOR_GENDER,AUTHOR_DESCRIPTION,_AUTHOR_PROFILE_URL,AUTHOR_AVATAR_URL,AUTHOR_FOLLOWERS,AUTHOR_VERIFIED_STATUS,META_TAGS,META_TAGS2,NET_PROMOTER_SCORE,OVERALL_STAR_RATING,OVERALL_SURVEY_SCORE,SOURCE_TYPE
"page7-review0","March 25, 2019","https://www.amazon.com/gp/customer-reviews/R3VDHX15J89NVL/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&amp;ASIN=B07PGL2WRB","Don't use Amazon tech support","  The product was perfect and works exactly as expected. However customer or technical support to get it to connect with my other Dot units or to get it to connect to smart bulbs was a living nightmare. Had to place 4 separate orders to get a bulb that would work with the Dot, then tech services didn't speak the language clear enough for me to understand, not to mention they had no clue what they were trying to help me with. Make the Dot control the light and connect to the other Dots in my house. They were lost and just couldn't get it. After they hung up on me intentionally three separate times, I simply deleted the entire system and wiped them clean then reinstalled as one complete new system without their help and it works just fine now. Certainly NOT because of tech support. Get techs that are trained or don't offer so called tech support. Because they gave me nothing but anxiety and attitude. Not worth the effort.","","","","","","","","JM Saxelby","","","","","","","B07PGL2WRB","AmazonReview","","","",""
"page7-review1","February 27, 2019","https://www.amazon.com/gp/customer-reviews/R8879D3UGPSZM/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&amp;ASIN=B07PGL2WRB","No power supply","  The Echo Dot came quick and well packaged as expected. Unfortunately, it did not come with a power supply. I ordered the device through Amozon mobile app and may have overlooked the notification that no power supply would come with it.<br />I just assumed it would have come with it. I guess when I purchase a power supply for the device I will increase 1 star.","","","","","","","","Andrew  Freeman","","","","","","","B07PGL2WRB","AmazonReview","","","",""
"page7-review2","May 15, 2019","https://www.amazon.com/gp/customer-reviews/RUFD4XZBYGIOZ/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&amp;ASIN=B07PGL2WRB","Returning","  I was very impressed with the sound on this 3rd gen Dot when I first plugged it in. But after just three days the sound deteriorated and became fuzzy and cracked loudly and constantly. So back it goes. This was a refurbished Dot so apparently it had defective from the beginning and wasn’t fixed before it was sent to me. I liked it enough though, that I just ordered a brand new 3rd gen Dot, hoping it won’t have the sound issues.","","","","","","","","Amazon Customer","","","","","","","B07PGL2WRB","AmazonReview","","","",""
"page7-review3","April 11, 2019","https://www.amazon.com/gp/customer-reviews/R1H1FG8ZFKQUQD/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&amp;ASIN=B07PGL2WRB","Refurbished, yet looks new & as good as the 2 new ones we have!","  So far we love it! We listen to ocean waves to fall asleep, esp with a snoring husband... This is great to have for that, plus brings me peace. Alarm goes off in the am to a preset Pandora station! Named this one Echo, as we have 2 Alexa's that vary in which answers... Now that part is annoying. Oh, whisper back feature.... Seems to be in testing phase...🤦🏼‍♀️ She refuses to whiper goodnight back which actives lights off and few things on. That's a big problem, and I do like her saying good night sleep well, but not when she's waking everyone up cuz that pretty much the ONLY thing she won't whisper back. She will whisper good morning though oh, that's kind of when I need her to be at a normal tone not whispering","","","","","","","","M &amp; M","","","","","","","B07PGL2WRB","AmazonReview","","","",""
"page7-review4","March 19, 2019","https://www.amazon.com/gp/customer-reviews/R247B1FU3MGXNY/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&amp;ASIN=B07PGL2WRB","Amazing sound","  We are using these at our office (small business, a front desk and two offices) to play classical music in the background throughout the day.  These refurbished versions work just as well as a brand new one, and we saved a bit of money!  We have routines set up throughout the day to keep the music playing, and then we can hide the dots and turn off the mic (for the clients who might worry about Alexa recording their meetings).  It's been wonderful!","","","","","","","","havefun247","","","","","","","B07PGL2WRB","AmazonReview","","","",""
"page7-review5","April 25, 2019","https://www.amazon.com/gp/customer-reviews/R3ADXOQ5HFDGGR/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&amp;ASIN=B07PGL2WRB","Freaking awesome.","  I freaking love this thing and use it daily. Sometimes has a hard time understanding my three year old, especially when there is background noise from the television in the living room.<br /><br />While I don't use the alarm feature, I do listen to my favorite radio station every morning because I can't get reception on a regular radio. I also able to do a weather  check every morning to . I use the timer feature often. From time outs to reminders for study breaks. I know that there are skills but we don't use them much. I did buy two smart plugs that are able to be used with it too - I love being able to turn my daughter's sound machine go on and off and being able to control her TV time or more exactly with her TV shows.","","","","","","","","Heidi","","","","","","","B07PGL2WRB","AmazonReview","","","",""
"page7-review6","February 28, 2019","https://www.amazon.com/gp/customer-reviews/R30UAZSO1YFK14/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&amp;ASIN=B07PGL2WRB","Wrong cord color","  I ordered this product in the light color to blend in with my walls when I mounted it.  The color of the cord that showed up is black.  Now I have a big black square for the charger within the mounting bracket I purchased.  Not a good look.  The cord attached to the sandstone Echo dot in the advertisement shows it as white, not black.","","","","","","","","strider05","","","","","","","B07PGL2WRB","AmazonReview","","","",""
"page7-review7","April 29, 2019","https://www.amazon.com/gp/customer-reviews/R3BV7BM34YG1QY/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&amp;ASIN=B07PGL2WRB","If I can return this later if it becomeujos an ongoing problem","  This was working fine, the just last week, couldn't do anything.  It just kept saying it couldn't connect to the internet and for me to check something in my app.  I didn't know how to do what it said and my other Echo was working fine, so I was going to send this one back.  But first I decided to unplug it and let it reset itself.  It seems to me working fine again, but I wonder if I should DC exchange it while I'm still in the ""okay to return"" time.","","","","","","","","Janet A Piercy","","","","","","","B07PGL2WRB","AmazonReview","","","",""
"page8","","https://www.amazon.com/dp/B07PDHSLM6","Echo Dot (3rd Gen) - Smart speaker with Alexa - Heather Gray","","","","","","","","","","","","","","","","B07PDHSLM6","AmazonReview","","","",""
"page8-review0","January 8, 2020","https://www.amazon.com/gp/customer-reviews/R3QZMNWJNJ26RF/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&amp;ASIN=B07PDHSLM6","Love my echo dot! So helpful and the GGMM D3battery base makes it portable!","  I've been a happy owner of a 2nd generation Echo and three 2nd generation Echo Dots for a year now, and I was glad to add this to the arsenal.  After using it for a few days I am generally pleased with it, but it does have limitations, especially when it comes to sound quality (no surprise there!).  I will start by summarizing what's new about the 3rd Generation Dot, then I'll describe the device in more detail, and finally I'll add some thoughts about how to choose which Echo device may be best for you.<br /><br />The most obvious update to the Dot is the new look: it's as if someone took a 2nd generation Dot, inflated it with an air pump, and wrapped the edge in fabric.  And it's not bad!<br /><br />What's different/updated in the 3rd Generation Dot:<br />1) It is slightly larger than the 2nd generation device, measuring 3.9&#34; wide x 1.7&#34; tall (2nd gen was 3.3&#34; wide x 1.3&#34; tall), and the top and bottom edges are more rounded.  It is also substantially heavier at near","","","","","","","","JJ","","","","","","","B07PDHSLM6","AmazonReview","","","",""
"page8-review1","October 15, 2018","https://www.amazon.com/gp/customer-reviews/R3MKDD2SPE6GUP/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&amp;ASIN=B07PDHSLM6","Love the Dot and its new look, but the sound is still disappointing","  I've been a happy owner of a 2nd generation Echo and three 2nd generation Echo Dots for a year now, and I was glad to add this to the arsenal.  After using it for a few days I am generally pleased with it, but it does have limitations, especially when it comes to sound quality (no surprise there!).  I will start by summarizing what's new about the 3rd Generation Dot, then I'll describe the device in more detail, and finally I'll add some thoughts about how to choose which Echo device may be best for you.<br /><br />The most obvious update to the Dot is the new look: it's as if someone took a 2nd generation Dot, inflated it with an air pump, and wrapped the edge in fabric.  And it's not bad!<br /><br />What's different/updated in the 3rd Generation Dot:<br />1) It is slightly larger than the 2nd generation device, measuring 3.9&#34; wide x 1.7&#34; tall (2nd gen was 3.3&#34; wide x 1.3&#34; tall), and the top and bottom edges are more rounded.  It is also substantially heavier at near","","","","","","","","Frederick","","","","","","","B07PDHSLM6","AmazonReview","","","",""
"page8-review2","October 15, 2018","https://www.amazon.com/gp/customer-reviews/R320HT3E83VQNV/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&amp;ASIN=B07PDHSLM6","Overall improvement, but lost its flexibility","  I have 5 Echo Dots (gen 2) and we use them throughout the house for just about everything, being we have a fairly smart home. What I liked about the gen 2 versions, were that they were compact and very flexible on how you could use them. They were easy to mount in different positions and being that they used a fairly standard USB interface for the power, you could really be flexible on how and where you mounted them. The one thing that they really missed on? The well known sound quality.<br /><br />Enter the Gen 3...<br />I really like the improvement in sound. Sure it is not a high quality speaker system, but for the size it is pretty good. Especially when you consider that you can pair them and add a sub for pretty good sound. The look is improved over the gen 2, however it does lose a little bit of the customability that the gen 2 had. With the gen 2, you could purchase different wraps, stands, clock mounts, wall mounts, etc. You could really customize it. The gen 3 is a bit bigge","","","","","","","","Clintre","","","","","","","B07PDHSLM6","AmazonReview","","","",""
"page9","","https://www.amazon.com/dp/B07W95GZNH","Echo Dot (3rd Gen) - Smart speaker with Alexa - Plum","","","","","","","","","","","","","","","","B07W95GZNH","AmazonReview","","","",""
"page9-review0","January 8, 2020","https://www.amazon.com/gp/customer-reviews/R3QZMNWJNJ26RF/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&amp;ASIN=B07W95GZNH","Love my echo dot! So helpful and the GGMM D3battery base makes it portable!","  I've been a happy owner of a 2nd generation Echo and three 2nd generation Echo Dots for a year now, and I was glad to add this to the arsenal.  After using it for a few days I am generally pleased with it, but it does have limitations, especially when it comes to sound quality (no surprise there!).  I will start by summarizing what's new about the 3rd Generation Dot, then I'll describe the device in more detail, and finally I'll add some thoughts about how to choose which Echo device may be best for you.<br /><br />The most obvious update to the Dot is the new look: it's as if someone took a 2nd generation Dot, inflated it with an air pump, and wrapped the edge in fabric.  And it's not bad!<br /><br />What's different/updated in the 3rd Generation Dot:<br />1) It is slightly larger than the 2nd generation device, measuring 3.9&#34; wide x 1.7&#34; tall (2nd gen was 3.3&#34; wide x 1.3&#34; tall), and the top and bottom edges are more rounded.  It is also substantially heavier at near","","","","","","","","JJ","","","","","","","B07W95GZNH","AmazonReview","","","",""
"page9-review1","October 15, 2018","https://www.amazon.com/gp/customer-reviews/R3MKDD2SPE6GUP/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&amp;ASIN=B07W95GZNH","Love the Dot and its new look, but the sound is still disappointing","  I've been a happy owner of a 2nd generation Echo and three 2nd generation Echo Dots for a year now, and I was glad to add this to the arsenal.  After using it for a few days I am generally pleased with it, but it does have limitations, especially when it comes to sound quality (no surprise there!).  I will start by summarizing what's new about the 3rd Generation Dot, then I'll describe the device in more detail, and finally I'll add some thoughts about how to choose which Echo device may be best for you.<br /><br />The most obvious update to the Dot is the new look: it's as if someone took a 2nd generation Dot, inflated it with an air pump, and wrapped the edge in fabric.  And it's not bad!<br /><br />What's different/updated in the 3rd Generation Dot:<br />1) It is slightly larger than the 2nd generation device, measuring 3.9&#34; wide x 1.7&#34; tall (2nd gen was 3.3&#34; wide x 1.3&#34; tall), and the top and bottom edges are more rounded.  It is also substantially heavier at near","","","","","","","","Frederick","","","","","","","B07W95GZNH","AmazonReview","","","",""
"page9-review2","October 15, 2018","https://www.amazon.com/gp/customer-reviews/R320HT3E83VQNV/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&amp;ASIN=B07W95GZNH","Overall improvement, but lost its flexibility","  I have 5 Echo Dots (gen 2) and we use them throughout the house for just about everything, being we have a fairly smart home. What I liked about the gen 2 versions, were that they were compact and very flexible on how you could use them. They were easy to mount in different positions and being that they used a fairly standard USB interface for the power, you could really be flexible on how and where you mounted them. The one thing that they really missed on? The well known sound quality.<br /><br />Enter the Gen 3...<br />I really like the improvement in sound. Sure it is not a high quality speaker system, but for the size it is pretty good. Especially when you consider that you can pair them and add a sub for pretty good sound. The look is improved over the gen 2, however it does lose a little bit of the customability that the gen 2 had. With the gen 2, you could purchase different wraps, stands, clock mounts, wall mounts, etc. You could really customize it. The gen 3 is a bit bigge","","","","","","","","Clintre","","","","","","","B07W95GZNH","AmazonReview","","","",""
